1260,133,134
1261,137,137
1262,137,137
1263,133,139
1264,139,131
1265,131,131
1266,139,139
1267,139,139
1268,131,131
1269,131,131
1270,131,131
1271,131,131
1272,131,131
1273,131,131
1274,131,131
1275,131,131
1276,131,131
1277,131,131
1278,131,131
1279,131,131
1280,132,131
1281,131,131
1282,131,131
1283,131,131
1284,131,131
1285,131,131
1286,131,131
1287,131,131
1288,131,132
1289,131,131
1290,137,137
1291,138,137
1292,137,137
1293,131,131
1294,131,131
1295,131,131
1296,131,131
1297,134,131
1298,131,131
1299,131,131
1300,131,131
1301,132,132
1302,133,133
1303,133,133
1304,140,140
1305,140,140
1306,140,140
1307,140,140
1308,145,140
1309,136,136
1310,130,130
1311,133,133
1312,134,138
1313,134,138
1314,138,138
1315,138,138
1316,141,141
1317,141,141
1318,138,141
1319,141,141
1320,141,141
1321,139,139
1322,139,139
1323,141,141
1324,142,141
1325,141,141
1326,141,141
1327,141,141
1328,136,136
1329,136,136
1330,136,136
1331,136,136
1332,136,136
1333,142,144
1334,144,144
1335,136,139
1336,139,139
1337,143,143
1338,143,143
1339,143,143
1340,143,143
1341,143,143
1342,143,143
1343,143,143
1344,143,143
1345,143,143
1346,143,143
1347,142,142
1348,138,137
1349,137,137
1350,137,137
1351,138,137
1352,137,137
1353,137,138
1354,137,138
1355,138,138
1356,138,138
1357,138,138
1358,138,138
1359,139,139
1360,139,139
1361,139,139
1362,134,134
1363,134,134
1364,138,138
1365,138,138
1366,138,138
1367,139,139
1368,138,138
1369,138,138
1370,139,139
1371,139,139
1372,139,139
1373,139,139
1374,139,139
1375,139,139
1376,137,136
1377,139,136
1378,137,137
1379,139,138
1380,138,138
1381,137,138
1382,138,138
1383,138,139
1384,139,139
1385,139,139
1386,139,139
1387,139,139
1388,139,139
1389,139,139
1390,139,139
1391,139,139
1392,139,139
1393,139,139
1394,136,139
1395,139,139
1396,139,139
1397,139,139
1398,143,143
1399,143,143
1400,137,137
1401,137,137
1402,138,138
1403,138,142
1404,138,138
1405,138,138
1406,138,138
1407,138,138
1408,137,137
1409,137,137
1410,138,138
1411,138,138
1412,138,138
1413,138,138
1414,137,138
1415,138,138
1416,137,138
1417,137,137
1418,137,137
1419,135,137
1420,137,137
1421,131,131
1422,131,131
1423,133,133
1424,132,133
1425,133,133
1426,133,133
1427,133,133
1428,129,133
1429,133,133
1430,133,133
1431,134,134
1432,134,134
1433,134,132
1434,132,132
1435,141,141
1436,141,141
1437,141,141
1438,141,141
1439,141,141
